observation_id,timestamp,simulation_time_sec,train_id,route_id,data_source,data_quality_status,latitude,longitude,current_position_km,current_speed_kmph,current_speed_mps,target_speed_kmph,current_acceleration_mps2,braking_distance_m,section_speed_limit_kmph,restriction_speed_kmph,approach_speed_kmph,current_section_id,current_station_id,previous_station_id,next_station_id,distance_to_next_station_km,distance_to_destination_km,movement_state,station_event,actual_arrival_time,actual_departure_time,actual_dwell_min,current_delay_min,arrival_delay_min,departure_delay_min,signal_state,congestion_level,fog_active,fog_visibility_km,unscheduled_halt,active_event_ids,journey_id,predicted_congestion_probability,predicted_fog_risk,predicted_delay_risk,predicted_operational_risk,prediction_confidence,predicted_speed_impact,active_predicted_restriction,predicted_restriction_speed_kmph,eta_to_next_station_min,eta_to_destination_min,prediction_timestamp,prediction_horizon_min,prediction_source,target_eta_to_destination_min,target_eta_to_next_station_min
OBS_000001,06:45:00,0.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.6431,77.2197,0.675,54.0,15.0,104.5,0.5,187.5,110,,623.54,SEC_NDLS_GZB,NDLS,NDLS,GZB,24.325,313.325,ACCELERATING,DEPARTED,,06:45:00,,0.0,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,27.0,348.1,06:45:00,30.0,BASELINE_HISTORICAL_CALIBRATION,259.0,14.5
OBS_000002,06:45:30,30.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.644857,77.235149,1.771,104.5,29.03,104.5,0.5,702.2,110,,615.06,SEC_NDLS_GZB,,NDLS,GZB,23.229,312.229,ACCELERATING,,,,,-0.22,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,13.3,179.3,06:45:30,30.0,BASELINE_HISTORICAL_CALIBRATION,258.5,14.0
OBS_000003,06:46:00,60.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.645721,77.242746,2.642,104.5,29.03,104.5,0.0,702.2,110,,601.05,SEC_NDLS_GZB,,NDLS,GZB,22.358,311.358,CRUISING,,,,,-0.9,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,12.8,178.8,06:46:00,30.0,BASELINE_HISTORICAL_CALIBRATION,258.0,13.5
OBS_000004,06:46:30,90.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.646584,77.250343,3.513,104.5,29.03,104.5,0.0,702.2,110,,589.68,SEC_NDLS_GZB,,NDLS,GZB,21.488,310.488,CRUISING,,,,,-1.34,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,12.3,178.3,06:46:30,30.0,BASELINE_HISTORICAL_CALIBRATION,257.5,13.0
OBS_000005,06:47:00,120.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.647448,77.25794,4.383,104.5,29.03,104.5,0.0,702.2,110,,578.08,SEC_NDLS_GZB,,NDLS,GZB,20.617,309.617,CRUISING,,,,,-1.77,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,11.8,177.8,06:47:00,30.0,BASELINE_HISTORICAL_CALIBRATION,257.0,12.5
OBS_000006,06:47:30,150.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.648312,77.265537,5.254,104.5,29.03,104.5,0.0,702.2,110,,566.24,SEC_NDLS_GZB,,NDLS,GZB,19.746,308.746,CRUISING,,,,,-2.2,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,11.3,177.3,06:47:30,30.0,BASELINE_HISTORICAL_CALIBRATION,256.5,12.0
OBS_000007,06:48:00,180.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.649176,77.273134,6.125,104.5,29.03,104.5,0.0,702.2,110,,554.15,SEC_NDLS_GZB,,NDLS,GZB,18.875,307.875,CRUISING,,,,,-2.64,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,10.8,176.8,06:48:00,30.0,BASELINE_HISTORICAL_CALIBRATION,256.0,11.5
OBS_000008,06:48:30,210.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.65004,77.280732,6.996,104.5,29.03,104.5,0.0,702.2,110,,541.8,SEC_NDLS_GZB,,NDLS,GZB,18.004,307.004,CRUISING,,,,,-3.07,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,10.3,176.3,06:48:30,30.0,BASELINE_HISTORICAL_CALIBRATION,255.5,11.0
OBS_000009,06:49:00,240.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.650904,77.288329,7.867,104.5,29.03,104.5,0.0,702.2,110,,529.15,SEC_NDLS_GZB,,NDLS,GZB,17.133,306.133,CRUISING,,,,,-3.51,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,9.8,175.8,06:49:00,30.0,BASELINE_HISTORICAL_CALIBRATION,255.0,10.5
OBS_000010,06:49:30,270.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.651768,77.295926,8.737,104.5,29.03,104.5,0.0,702.2,110,,516.2,SEC_NDLS_GZB,,NDLS,GZB,16.263,305.262,CRUISING,,,,,-3.94,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,9.3,175.3,06:49:30,30.0,BASELINE_HISTORICAL_CALIBRATION,254.5,10.0
OBS_000011,06:50:00,300.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.652631,77.303523,9.608,104.5,29.03,104.5,0.0,702.2,110,,502.91,SEC_NDLS_GZB,,NDLS,GZB,15.392,304.392,CRUISING,,,,,-4.38,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,8.8,174.8,06:50:00,30.0,BASELINE_HISTORICAL_CALIBRATION,254.0,9.5
OBS_000012,06:50:30,330.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.653495,77.31112,10.479,104.5,29.03,104.5,0.0,702.2,110,,489.26,SEC_NDLS_GZB,,NDLS,GZB,14.521,303.521,CRUISING,,,,,-4.81,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,8.3,174.3,06:50:30,30.0,BASELINE_HISTORICAL_CALIBRATION,253.5,9.0
OBS_000013,06:51:00,360.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.654359,77.318717,11.35,104.5,29.03,104.5,0.0,702.2,110,,475.21,SEC_NDLS_GZB,,NDLS,GZB,13.65,302.65,CRUISING,,,,,-5.25,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,7.8,173.8,06:51:00,30.0,BASELINE_HISTORICAL_CALIBRATION,253.0,8.5
OBS_000014,06:51:30,390.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.655223,77.326315,12.221,104.5,29.03,104.5,0.0,702.2,110,,460.74,SEC_NDLS_GZB,,NDLS,GZB,12.779,301.779,CRUISING,,,,,-5.68,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,7.3,173.3,06:51:30,30.0,BASELINE_HISTORICAL_CALIBRATION,252.5,8.0
OBS_000015,06:52:00,420.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.656087,77.333912,13.092,104.5,29.03,104.5,0.0,702.2,110,,445.8,SEC_NDLS_GZB,,NDLS,GZB,11.908,300.908,CRUISING,,,,,-6.12,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,6.8,172.8,06:52:00,30.0,BASELINE_HISTORICAL_CALIBRATION,252.0,7.5
OBS_000016,06:52:30,450.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.656951,77.341509,13.963,104.5,29.03,104.5,0.0,702.2,110,,430.35,SEC_NDLS_GZB,,NDLS,GZB,11.037,300.038,CRUISING,,,,,-6.55,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,6.3,172.3,06:52:30,30.0,BASELINE_HISTORICAL_CALIBRATION,251.5,7.0
OBS_000017,06:53:00,480.0,12017,ROUTE_NDLS_DDN_01,SYNTHETIC_SIMULATOR,OK,28.657815,77.349106,14.833,104.5,29.03,104.5,0.0,702.2,110,,414.31,SEC_NDLS_GZB,,NDLS,GZB,10.167,299.167,CRUISING,,,,,-6.99,,,GREEN,LOW,False,,False,,JRN_NDLS_DDN_01_20260902_161226,0.2397,0.0,0.4541,0.4541,1.0,NONE,NONE,,5.8,171.8,06:53:00,30.0,BASELINE_HISTORICAL_CALIBRATION,251.0,6.5
